category,title,brdBltNo,url,question,answer,related_basis
급여기준,사시수술의 급여기준,46889,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46889,사시 수술을 하고자 하는데 건강보험 혜택을 받을 수 있나요?,"- 시력이나 시기능의 회복을 기대할 수 없음에도 외모개선을 위하여 실시하는 미용목적의 사시수술은 비급여 대상이며, 치료 등을 목적으로 요양급여를 인정하는 경우는 다음과 같습니다. - 다 음 - 가. 10세 미만의 사시환자 나. 10세 이후의 사시환자 - 전신질환, 안와질환, 눈과 눈 주위 수술, 외상 등으로 사시가 발생하여 복시와 혼란시가 있는 경우 - 10세 이전에 발생된 사시로 이상두위(복시에 적응하기 위하여 고개를 비스듬히 하여 사물을 주시하는 증상) 현상이 있는 경우 다. 가.~ 나. 대상자에 대한 1차 사시교정수술 후 과교정으로 2차 수술을 시행하는 경우 - ‘사시수술의 급여 범위’ 에 대해서는 관련 문헌 및 사시수술 전문가들의 의학적 소견 등을 참고하여 결정되었습니다. 보통 10세 미만의 사시 환자에서는 사시가 발생한 후 짧은 시간 안에 복시와 혼란시 증상을 피하기 위한 적응현상으로 이상망막반응, 약시와 같은 감각이상이 발생하며, 이러한 감각이상으로 인하여 입체시 기능이 없어집니다. 감각이상 및 입체시 장애의 치료는 시기능이 발달과정에 있는 소아에서만 가능하므로 10세 미만의 소아사시환자의 교정수술은 급여대상으로 정하고 있는 것입니다. - 10세 이전의 소아 연령층에서 발생한 사시를 성인이 되어서 교정수술을 받는 경우에는 시기능이 완전히 성숙된 상태에서의 사시수술로서 시력 및 시기능 회복이 불가능하고, 단순한 외모개선 목적으로 사시수술을 하게 되므로 비급여대상으로 정하고 있습니다. [관련 근거] 「사시수술의 요양급여 여부」 (고시 제2009-122호, 2009.7.1. 시행)",
급여기준,낮병동 입원료 산정,46885,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46885,약제를 투여하기 위해 환자가 상당기간 낮병동에 머문 경우 낮병동 입원료를 산정할 수 있나요?,"낮병동 입원료는 입원에 준하는 상태에서 항암제 투여, 처치 및 수술 등을 받은 환자에 대한 관찰에만 최소한 6시간 이상 소요되는 경우에 산정하는 것으로 외래에서 별다른 처치ㆍ수술 등 없이 단순히 약제만을 투약하는 경우에는 산정할 수 없습니다. [관련 근거] 「낮병동입원료 산정방법」(고시 제2003-65호, 2003.12.1.시행)",
급여기준,약제 분실에 따른 처방전 재발급시 청구방법,46884,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46884,"환자가 약제를 분실하여 처방전을 재발급하였습니다. 이럴 경우 진찰료와 약제료, 조제료는 어떻게 청구해야하나요?","이미 수령한 약제를 분실한 것은 환자의 잘못이므로 진찰료 및 약국 에서의 약제료, 조제료는 모두 전액 본인부담으로 환자가 부담합니다. 요양급여비용은 청구할 수 없도록 하되, 이 경우 처방전양식 중 ‘기타’ 란에 ‘전액본인부담’으로, ‘조제시 참고사항’란에 재처방 사유(예시: 처방약 분실에 따른 재처방)를 표시해야 합니다. [관련 근거] 보건복지부 행정해석「약제를 분실하여 다시 처방해야 하는 경우에 대한 질의회신」(보험약제과-1070호, 2008.5.27.)",
급여기준,모반치료의 급여기준,46881,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46881,모반 치료의 급여기준이 궁금합니다.,"- 국민건강보험 요양급여의 기준에 관한 규칙 제9조제1항[별표2]에 의해 점(모반), 주근깨, 딸기코, 백모증 등 피부질환은 업무 또는 일상생활에 지장이 없는 경우로 보아 비급여 대상으로 명시하고 있습니다. - 다만,「혈관종, 화염상 모반 치료의 인정기준」에 따라 건강보험 혜택을 받을 수 있는 경우는 다음과 같습니다. - 다 음- 1. 혈관종으로 인하여 궤양화를 초래하여 2차 감염을 일으키거나 기능장애를 초래한 경우에는 급여대상임. 2. 혈관종, 화염상모반이 노출부위에 있는 경우에는 타인에게 혐오감을 주어 안정된 사회생활이 어려우므로 얼굴, 목, 손, 팔, 무릎 이하의 노출부위가 포함된 병소에 대한 치료를 하는 경우에는 급여대상으로 함. 3. 다만, 혈관종, 화염상모반에 색소레이저 치료시 총 6회 이내(평생 개념)에서 보험급여하며, 동 인정기준 이외에는 비급여토록 함. [관련 근거] 「혈관종, 화염상 모반 치료의 인정기준」 (고시 제2010-100호, 2010.12.1. 시행)",
급여기준,물리치료와 국소주사를 동시 실시한 경우,46876,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46876,외래 진료 시 물리치료와 국소주사 등을 동시에 실시한 경우에는 어떻게 청구해야 하나요?,"외래 진료시 물리치료와 국소주사 등 (관절강내, 신경간내주사, 신경차단술 등) 을 동시에 실시한 경우, 동일 목적으로 실시된 중복진료로 보아 주된 치료만 요양급여로 적용하고 1종은 환자가 전액본인 부담합니다. [관련 근거] 「물리치료와 국소주사 등을 동시 시행시 인정기준」 (고시 제2011-10호, 2011.2.1. 시행)",
급여기준,치료재료 신고 관련 문의,46781,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46781,"치료재료는 한번만 신고해도 되는지, 재료가 많이 남아있을 경우 신고는 어떻게 해야 하는지 여부","- 치료재료는 구입시마다 신고가 원칙이며, 요양급여비용 명세서 접수 전에 실구입가(부가세 포함)로 제출 - 동일 품목을 재구입 없이 계속 사용시 유효기간은 2년이며, 만료일 도래하기 1개월 전부터 연장신고 (신고방법) 2년 연장신고: “2년”에 √(체크) 표기 [관련 근거] - 보건복지부고시 제2012-117호 요양급여비용 청구방법, 심사청구서·명세서서식 및 작성요령[시행 2012.10.1.] - 국민건강보험법 시행규칙 제19조(요양급여비용의 청구) 제3항",
급여기준,치료재료 양도양수 관련 문의,46780,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46780,병원에서 종합병원으로 변경시 양도양수 신고는 어떻게 해야 하는지 여부,"① 양도양수 받은 병원은 2년 연장 신고가 아닌 최초신고(양도 양수받은날)를 해야함. 단, 거래명세서가 있어야 양도양수 받은 물품에 대한 구입신고가 가능함. ② 신고방법 1: 병원일 때 구입했던 치료재료를 반납하고, 업체로부터 다시 구입함. ③ 신고방법 2: 병원일 때 구입했던 치료재료 재고가 남아있는 경우, 재고 관리대장을 만들어서 병원일 때 재료가 종합병원으로 변경되면서 넘어간 치료재료, 수량, 거래명세서를 관리함. 예) 7월 1일자로 종합병원으로 조정된 경우 병원일 때 K310005를 2014.6.1.에 100개 구입하여 50개 소진 시 남은 재료를 신고할 경우 구입일자는 양도양수 받은 일자로, 구입량은 50개로 신고하되 거래명세서가 반드시 있어야 함. 또한, 양도양수 여부 체크하여 신고함. [관련 근거] - 보건복지부고시 제2012-117호 요양급여비용 청구방법, 심사청구서·명세서서식 및 작성요령[시행 2012.10.1.] - 국민건강보험법 시행규칙 제19조(요양급여비용의 청구) 제3항",
급여기준,인공관절치환술 복잡기준,46748,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46748,인공관절치환술 또는 재치환술 시 일정점수를 가산 산정할 수 있는 복잡기준에 대하여 알고 싶습니다.,"해당 전문의 협진으로 만성 신부전증 등 11개 질환이 객관적으로 증명된 경우, 장축 1인치 이상의 골결손이 동반되거나 15도 이상의 골변형이 동반된 인공관절치환술 등 보건복지부 행정해석으로 정한 복잡기준 중 하나이상을 만족하는 경우 수가를 가산 산정할 수 있습니다. [관련 근거] - 건강보험 행위 급여·비급여 목록표 및 급여 상대가치점수(보건복지부 고시) - 보건복지부 행정해석(보험급여과-2502호, 2014.7.22.)",
급여기준,동일부위에 자락술과 자락관법을 동시 시술한 경우 수가 산정방법,46743,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46743,자락술과 자락관법을 동시에 시술한 경우 두가지 항목을 각각 산정할 수 있나요?,동일부위에 자락술과 자락관법을 동시 시술한 경우 자락술은 자락관법의 일련의 과정이므로 자락관법료만 산정하여야 합니다. [관련 근거] 보건복지부고시 제2007-139호(2008.1.1. 시행) “ 동일 부위에 자락술과 자락관법 동시 시술시 산정방법 ”,
급여기준,질병군 분류번호를 결정하는 주된 수술 이외에 수술 중 합병증 발생으로 수술을 추가로 실시한 경우 수기료 추가 산정방법,46742,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46742,자궁적출술(DRG)을 시행하다가 발생한 방광파열에 대해 수술을 실시 한 경우 질병군(자궁적출술) 이외에 수기료를 추가로 산정할 수 있나요?,질병군 분류번호를 결정하는 주된 수술 이외에 수술을 실시한 경우 수기료 추가산정 방법(보건복지부 고시)에 의하면 질병군 수술에 따른 합병증 혹은 처치 중의 우발적인 천자 및 열상 등으로 실시한 수술은 추가산정 하지 않는다고 정하고 있으므로 자궁적출술 시행중 발생한 방광파열 수술료는 추가 산정할 수 없습니다. [관련 근거] 보건복지부 고시 제2015-26호(2015.1.30.) “ 질병군 분류번호를 결정하는 주된 수술 이외에 수술을 실시한 경우 수기료 추가 산정방법 ”,
급여기준,"비급여 수술 전·후의 진찰, 검사, 처치 등의 행위가 요양급여에 포함되는지 여부",46688,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011100&brdScnBltNo=4&brdBltNo=46688,비급여시술 합병증에 대한 염증이 발생한 경우 치료시 요양급여 적용 여부,"- 국민건강보험법 제41조(요양급여)에서는 가입자와 피부양자의 질병, 부상, 출산 등에 대하여 요양급여를 실시하며 업무나 일상생활에 지장이 없는 질환에 대한 치료 등 보건복지부장관이 정하는 사항(국민건강보험요양급여의 기준에 관한규칙)은 요양급여대상에서 제외되는 사항(비급여)으로 정할 수 있습니다. - 이와 관련하여 국민건강보험요양급여의 기준에 관한 규칙 제9조(별표2)에서는 비급여대상을 ㉮ 업무 또는 일상생활에 지장이 없는 경우 ㉯ 신체의 필수 기능 개선 목적이 아닌 경우 ㉰ 예방진료로서 질병·부상의 진료를 직접 목적으로 하지 아니하는 경우 ㉱ 보험시책상 요양급여로 인정하기 어려운 경우 및 건강보험급여원리에 부합하지 아니하는 경우 등으로 정하고 있습니다. - 이에 따라 국민건강보험법의 요양급여대상에 관한 규정체계, 형식과 내용을 고려해 본다면 요양기관이 가입자 등에게 실시 또는 사용한 행위·치료재료 및 약제가 국민건강보험 요양급여의 기준에 관한 규칙 제9조에서 정한 비급여대상에 속한 다면 외형상 법 규정에 기하여 고시한 급여목록표에 열거된 행위·치료재료 및 약제에 해당하더라도 요양급여대상에서 제외된다고 법원은 판단하고 있습니다. - 예를 들어 판례는 비급여대상으로 정하는 ‘안경, 콘택트렌즈 등을 대체하기 위한 시력 교정술로서 신체의 필수기능 개선 목적이 아닌 경우에 실시 또는 사용되는 행위·치료재료 및 약제’에서 ‘시력교정술’이란 시력교정술 자체 뿐만 아니라 이에 필요한 수술 전·후의 진찰, 검사·처리 등의 행위까지를 비급여에 포함 한다고 보는 것이 타당한 것으로 결정하였습니다. - 하지만, 수술·처치 후에 발생한 염증과 통증에 따른 입원치료의 급여여부는 환 자의 상태 및 해당 수술과의 의학적 연계성 등을 고려한 담당의사의 의학적 판단에 따라 적극적 치료가 필요한 합병증인지 우선 고려된 후 급여여부가 판단되어져야 함을 안내드립니다. [관련 근거] 국민건강보험법 제41조, 국민건강보험 요양급여의 기준에 관한 규칙 제9조 대법원 2012.10.11. 선고, 2008두 19345판결, 대법원 2012.11.29. 선고 2009두 3637판결",
심사/평가,상급종합병원 지정 기준 중 입원환자의 질병군별 질병의 종류 확인 경로,47677,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47677,환자구성비율 산출 시 적용되는 전문 · 일반 · 단순진료질병군별 질병의 종류는 어디서 확인 가능한가요 ?,「 상급종합병원의 지정 및 평가규정 」 고시 제 2023-265 호 [ 별표 1] 에서 확인할 수 있습니다 . 자세한 사항은 보건복지부 홈페이지에서 검색 가능합니다 . [관련 근거] - 「 의료법 」 제 3 조의 4 - 「 상급종합병원의 지정 및 평가에 관한 규칙 」 - 「 상급종합병원의 지정 및 평가규정 」,
심사/평가,신생아중환자실 적절성 평가 대상,47671,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47671,신생아 중환자실 적정성 평가 대상은 어떻게 되나요 ?,신생아 중환자실 평가는 대상기간 내에 신생아중환자실에 입원한 환자를 대상으로 평가합니다 .,"- 요양급여의 적정성평가 및 요양급여비용의 가감지급 기준 ( 보건복지부 고시 제 2023-35 호 , 2023.2.24.) - 2024 년도 요양급여 적정성평가 계획 승인 통보 ( 보건복지부 보험평가과 -119 호 , 2024.1.8.)"
심사/평가,고혈압ㆍ당뇨병 적정성 평가 결과 확인하는 경로는?,47653,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47653,고혈압ㆍ당뇨병 적정성 평가 결과는 어디에서 확인할 수 있나요?,고혈압ㆍ당뇨병 적정성 평가 결과는 건강보험심사평가원 홈페이지( www.hira.or.kr )를 통해 공개하고 있습니다. ㆍ(국민) 건강보험심사평가원 홈페이지( www.hira.or.kr ) > 의료평가정보 > 병원 평가 > 만성질환- 고혈압ㆍ당뇨병 ㆍ(요양기관) e-평가시스템( http://aq.hira.or.kr ) > 평가결과 > 평가결과통보서함 > 고혈압ㆍ당뇨병 [관련 근 거] 2023 년(2주기 1차) 고혈압 ㆍ당뇨병 적정성 평가 결과 보고,
심사/평가,고혈압ㆍ당뇨병 평가결과 등급공개(기관별ㆍ질환별),47652,https://www.hira.or.kr/bbsDummy.do?pgmid=HIRAA010006011200&brdScnBltNo=4&brdBltNo=47652,고혈압ㆍ당뇨병 평가결과는 어떤 방식으로 공개되나요?,"기존 고혈압ㆍ당뇨병 평가에서 평가결과가 각각의 질환별 양호한 의원만 공개했던 것과 달리, 2주기 평가부터는 전체 의원의 등급(기관별ㆍ질환별)을 1~5등급을 공개합니다. ※ 평가 등급 ① (산출대상) 각 질활별 평가대상자가 30명이상이면서 평가지표 모두 평가결과 산출되는 기관 ② (산출방법) 평가지표별 표준화 점수에 가중치 부여한 종합점수를 5등급으로 분류 * 등급별 점수: 1등급 90점 이상, 2등급 이하 10점 구간 [관련 근거] 2023년(2주기 1차) 고혈압ㆍ당뇨병 적정성 평가결과",
